customer_id,registration_date,region,acquisition_channel,marketing_opt_in
CUST-011271,2021-09-27,East,Paid Ads,True
CUST-011272,2022-10-31,West,Direct,True
CUST-011273,2024-10-17,East,Organic Search,True
CUST-011274,2024-09-25,East,Paid Ads,False
CUST-011275,2024-11-24,Central,Organic Search,False
CUST-011276,2023-09-16,Central,Referral,True
CUST-011277,2021-01-23,North,Referral,False
CUST-011278,2023-04-20,East,Paid Ads,True
CUST-011279,2024-03-21,West,Organic Search,False
CUST-011280,2022-05-17,West,Email Campaign,True
CUST-011281,2021-07-23,North,Organic Search,True
CUST-011282,2024-03-20,Central,Paid Ads,False
CUST-011283,2023-08-03,West,Organic Search,True
CUST-011284,2024-09-01,Central,Organic Search,False
CUST-011285,2022-01-24,East,Organic Search,False
CUST-011286,2024-09-04,Central,Organic Search,False
CUST-011287,2022-10-01,West,Paid Ads,False
CUST-011288,2021-04-19,Central,Organic Search,False
CUST-011289,2024-07-17,South,Email Campaign,True
CUST-011290,2021-08-23,North,Social Media,False
CUST-011291,2021-05-22,North,Email Campaign,True
CUST-011292,2020-10-11,North,Organic Search,True
CUST-011293,2024-04-29,West,Paid Ads,True
CUST-011294,2022-08-28,Central,Social Media,True
CUST-011295,2023-02-03,West,Organic Search,True
CUST-011296,2024-10-04,East,Organic Search,False
CUST-011297,2022-12-08,East,Direct,True
CUST-011298,2023-01-17,Central,Referral,False
CUST-011299,2020-06-28,Central,Email Campaign,False
CUST-011300,2023-06-21,Central,Organic Search,True
CUST-011301,2023-06-16,East,Social Media,True
CUST-011302,2024-08-15,Central,Paid Ads,True
CUST-011303,2023-06-12,North,Paid Ads,True
CUST-011304,2023-04-19,Central,Referral,False
CUST-011305,2022-11-20,North,Organic Search,False
CUST-011306,2024-04-30,North,Social Media,False
CUST-011307,2024-02-08,North,Referral,True
CUST-011308,2021-03-28,Central,Referral,False
CUST-011309,2024-03-24,Central,Email Campaign,True
CUST-011310,2024-06-12,Central,Referral,True
CUST-011311,2021-05-01,South,Email Campaign,False
CUST-011312,2024-08-09,North,Social Media,True
CUST-011313,2024-11-27,North,Direct,False
CUST-011314,2023-01-13,South,Social Media,True
CUST-011315,2024-03-10,South,Email Campaign,True
CUST-011316,2024-01-15,West,Social Media,True
CUST-011317,2023-10-02,North,Social Media,True
CUST-011318,2024-04-11,East,Organic Search,False
CUST-011319,2024-04-15,North,Paid Ads,True
CUST-011320,2021-09-14,North,Email Campaign,False
CUST-011321,2021-05-17,North,Social Media,True
CUST-011322,2022-08-23,Central,Email Campaign,True
CUST-011323,2024-06-26,Central,Organic Search,True
CUST-011324,2022-11-04,North,Social Media,True
CUST-011325,2023-01-17,West,Organic Search,True
CUST-011326,2021-12-19,East,Paid Ads,True
CUST-011327,2023-06-09,Central,Organic Search,True
CUST-011328,2023-05-13,North,Organic Search,True
CUST-011329,2022-03-29,North,Paid Ads,True
CUST-011330,2020-08-07,East,Paid Ads,True
CUST-011331,2024-10-15,East,Organic Search,True
CUST-011332,2023-02-12,Central,Direct,True
CUST-011333,2021-01-09,Central,Organic Search,True
CUST-011334,2023-03-24,Central,Social Media,True
CUST-011335,2022-02-20,North,Social Media,True
CUST-011336,2024-05-05,South,Email Campaign,True
CUST-011337,2022-12-09,Central,Referral,False
CUST-011338,2024-09-10,Central,Social Media,True
CUST-011339,2021-10-24,Central,Organic Search,False
CUST-011340,2024-03-01,West,Organic Search,False
CUST-011341,2023-04-04,West,Organic Search,True
CUST-011342,2024-01-04,East,Social Media,True
CUST-011343,2020-12-18,East,Paid Ads,False
CUST-011344,2024-05-11,South,Paid Ads,False
CUST-011345,2024-11-29,North,Social Media,False
CUST-011346,2022-09-28,Central,Social Media,True
CUST-011347,2022-10-02,North,Organic Search,True
CUST-011348,2023-10-09,West,Social Media,True
CUST-011349,2022-04-28,North,Paid Ads,False
CUST-011350,2022-08-11,North,Paid Ads,True
CUST-011351,2023-11-24,Central,Social Media,True
CUST-011352,2024-09-16,South,Paid Ads,True
CUST-011353,2023-05-25,East,Organic Search,True
CUST-011354,2022-10-13,West,Organic Search,False
CUST-011355,2024-06-05,North,Social Media,True
CUST-011356,2022-08-22,West,Paid Ads,True
CUST-011357,2022-04-27,Central,Organic Search,True
CUST-011358,2021-11-25,North,Paid Ads,True
CUST-011359,2024-08-14,North,Email Campaign,False
CUST-011360,2021-09-22,Central,Referral,True
CUST-011361,2022-07-14,North,Paid Ads,True
CUST-011362,2020-12-29,West,Referral,True
CUST-011363,2023-07-07,West,Paid Ads,True
CUST-011364,2022-01-22,North,Organic Search,True
CUST-011365,2024-11-13,West,Paid Ads,True
CUST-011366,2022-04-27,Central,Organic Search,False
CUST-011367,2023-08-11,East,Organic Search,True
CUST-011368,2021-07-19,East,Paid Ads,True
CUST-011369,2024-10-02,Central,Paid Ads,True
CUST-011370,2023-09-21,Central,Social Media,False
CUST-011371,2024-01-29,Central,Social Media,False
CUST-011372,2023-12-04,North,Paid Ads,False
CUST-011373,2023-11-09,Central,Paid Ads,True
CUST-011374,2023-06-12,Central,Organic Search,False
CUST-011375,2023-10-02,West,Direct,True
CUST-011376,2021-12-31,North,Email Campaign,True
CUST-011377,2022-02-23,South,Social Media,False
CUST-011378,2022-03-30,East,Paid Ads,True
CUST-011379,2024-12-02,Central,Social Media,False
CUST-011380,2022-11-28,Central,Paid Ads,True
CUST-011381,2021-10-28,Central,Paid Ads,True
CUST-011382,2022-07-01,South,Organic Search,True
CUST-011383,2023-09-15,East,Social Media,True
CUST-011384,2023-11-06,Central,Social Media,False
CUST-011385,2024-11-20,South,Organic Search,True
CUST-011386,2024-04-21,Central,Referral,True
CUST-011387,2024-11-11,Central,Email Campaign,True
CUST-011388,2022-07-31,West,Social Media,False
CUST-011389,2024-03-11,South,Email Campaign,False
CUST-011390,2022-12-08,Central,Direct,False
CUST-011391,2023-06-26,West,Organic Search,False
CUST-011392,2023-03-24,North,Organic Search,True
CUST-011393,2023-09-14,Central,Organic Search,False
CUST-011394,2024-11-09,Central,Paid Ads,False
CUST-011395,2023-03-22,Central,Organic Search,False
CUST-011396,2023-11-29,North,Email Campaign,False
CUST-011397,2023-12-25,Central,Organic Search,False
CUST-011398,2021-10-04,West,Paid Ads,False
CUST-011399,2023-02-15,East,Organic Search,True
CUST-011400,2023-05-22,Central,Referral,True
CUST-011401,2022-08-06,South,Email Campaign,True
CUST-011402,2020-09-05,Central,Organic Search,False
CUST-011403,2024-08-06,Central,Email Campaign,True
CUST-011404,2021-09-04,West,Paid Ads,True
CUST-011405,2023-08-15,West,Organic Search,True
CUST-011406,2024-09-22,West,Organic Search,True
CUST-011407,2024-04-24,South,Paid Ads,True
CUST-011408,2022-01-30,South,Organic Search,False
CUST-011409,2024-03-04,North,Paid Ads,True
CUST-011410,2024-01-10,Central,Referral,True
CUST-011411,2023-12-13,South,Organic Search,False
CUST-011412,2024-03-23,South,Paid Ads,True
CUST-011413,2024-07-13,South,Social Media,True
CUST-011414,2024-08-18,North,Organic Search,True
CUST-011415,2023-04-08,East,Email Campaign,True
CUST-011416,2020-04-03,South,Organic Search,True
CUST-011417,2023-01-01,West,Organic Search,True
CUST-011418,2021-08-29,North,Organic Search,True
CUST-011419,2023-09-16,South,Organic Search,True
CUST-011420,2023-10-27,East,Paid Ads,False
CUST-011421,2024-01-22,North,Organic Search,False
CUST-011422,2023-10-05,Central,Referral,False
CUST-011423,2022-08-02,South,Organic Search,True
CUST-011424,2024-05-27,Central,Organic Search,False
CUST-011425,2024-09-19,North,Organic Search,False
CUST-011426,2023-05-04,West,Social Media,False
CUST-011427,2024-11-12,North,Referral,True
CUST-011428,2022-01-09,North,Referral,True
CUST-011429,2024-07-23,North,Paid Ads,False
CUST-011430,2022-03-26,West,Referral,False
CUST-011431,2022-06-04,North,Paid Ads,True
CUST-011432,2023-03-15,South,Organic Search,True
CUST-011433,2022-11-14,East,Organic Search,True
CUST-011434,2024-12-02,Central,Social Media,True
CUST-011435,2021-07-09,Central,Email Campaign,True
CUST-011436,2022-05-12,West,Email Campaign,False
CUST-011437,2023-08-11,West,Email Campaign,True
CUST-011438,2023-12-03,East,Social Media,True
CUST-011439,2024-05-10,South,Email Campaign,True
CUST-011440,2023-01-03,East,Organic Search,True
CUST-011441,2024-08-18,Central,Organic Search,True
CUST-011442,2024-06-24,South,Social Media,False
CUST-011443,2024-09-02,West,Organic Search,True
CUST-011444,2024-05-27,South,Paid Ads,True
CUST-011445,2024-12-14,Central,Email Campaign,False
CUST-011446,2021-08-31,North,Referral,False
CUST-011447,2021-12-21,South,Organic Search,False
CUST-011448,2023-08-16,East,Paid Ads,True
CUST-011449,2022-07-01,Central,Social Media,False
CUST-011450,2024-06-05,Central,Paid Ads,True
CUST-011451,2023-05-24,East,Email Campaign,True
CUST-011452,2021-05-25,North,Organic Search,False
CUST-011453,2024-11-25,Central,Organic Search,True
CUST-011454,2023-09-10,Central,Social Media,True
CUST-011455,2023-11-13,Central,Referral,False
CUST-011456,2022-09-10,West,Paid Ads,False
CUST-011457,2024-04-02,East,Paid Ads,True
CUST-011458,2023-07-29,Central,Social Media,False
CUST-011459,2021-06-28,Central,Organic Search,False
CUST-011460,2023-01-14,West,Email Campaign,True
CUST-011461,2023-10-05,North,Paid Ads,True
CUST-011462,2023-05-21,Central,Direct,True
CUST-011463,2023-10-13,East,Paid Ads,False
CUST-011464,2024-07-17,Central,Email Campaign,True
CUST-011465,2024-10-17,North,Paid Ads,False
CUST-011466,2024-06-26,Central,Social Media,False
CUST-011467,2020-12-11,East,Social Media,True
CUST-011468,2021-11-09,Central,Social Media,True
CUST-011469,2023-07-07,Central,Organic Search,False
CUST-011470,2022-12-22,Central,Referral,True
CUST-011471,2023-01-10,South,Paid Ads,False
CUST-011472,2022-05-20,Central,Organic Search,False
CUST-011473,2022-02-25,North,Paid Ads,False
CUST-011474,2024-11-22,North,Organic Search,True
CUST-011475,2024-11-05,Central,Paid Ads,True
CUST-011476,2023-12-03,East,Paid Ads,True
CUST-011477,2022-06-15,South,Email Campaign,True
CUST-011478,2021-01-22,West,Paid Ads,True
CUST-011479,2023-04-24,South,Organic Search,True
CUST-011480,2022-06-04,Central,Paid Ads,False
CUST-011481,2021-03-17,South,Social Media,True
CUST-011482,2022-02-16,South,Social Media,False
CUST-011483,2022-07-02,Central,Email Campaign,False
CUST-011484,2023-06-17,North,Organic Search,True
CUST-011485,2022-10-29,East,Paid Ads,True
CUST-011486,2024-09-20,Central,Organic Search,True
CUST-011487,2023-06-02,Central,Paid Ads,False
CUST-011488,2020-09-26,South,Organic Search,False
CUST-011489,2023-06-17,North,Organic Search,True
CUST-011490,2024-11-23,West,Social Media,True
CUST-011491,2022-02-09,Central,Paid Ads,True
CUST-011492,2023-01-13,East,Organic Search,True
CUST-011493,2021-08-15,North,Paid Ads,True
CUST-011494,2024-01-27,East,Paid Ads,False
CUST-011495,2023-07-21,West,Organic Search,True
CUST-011496,2022-10-06,North,Social Media,True
CUST-011497,2024-04-30,South,Organic Search,False
CUST-011498,2024-12-10,South,Paid Ads,True
CUST-011499,2023-09-05,Central,Referral,False
CUST-011500,2022-09-03,South,Referral,False
CUST-011501,2022-07-24,Central,Paid Ads,True
CUST-011502,2024-08-20,Central,Referral,False
CUST-011503,2020-08-06,Central,Organic Search,True
CUST-011504,2023-03-18,Central,Social Media,True
CUST-011505,2021-12-13,East,Direct,True
CUST-011506,2022-05-26,Central,Organic Search,True
CUST-011507,2022-12-31,South,Direct,True
CUST-011508,2024-08-13,Central,Organic Search,False
CUST-011509,2023-07-18,South,Paid Ads,True
CUST-011510,2024-05-27,Central,Social Media,True
CUST-011511,2021-11-04,Central,Paid Ads,True
CUST-011512,2022-02-20,North,Paid Ads,False
CUST-011513,2024-10-01,East,Direct,True
CUST-011514,2023-10-11,Central,Paid Ads,True
CUST-011515,2022-08-29,East,Organic Search,False
CUST-011516,2022-06-12,North,Organic Search,False
CUST-011517,2022-09-29,North,Social Media,True
CUST-011518,2020-04-28,Central,Referral,False
CUST-011519,2021-01-22,West,Direct,False
CUST-011520,2022-12-21,Central,Paid Ads,True
CUST-011521,2023-04-23,West,Referral,True
CUST-011522,2022-04-02,West,Direct,True
CUST-011523,2020-12-06,Central,Organic Search,True
CUST-011524,2024-04-03,East,Paid Ads,True
CUST-011525,2024-09-07,East,Paid Ads,False
CUST-011526,2024-08-02,South,Paid Ads,False
CUST-011527,2021-08-13,East,Direct,True
CUST-011528,2023-11-11,East,Organic Search,False
CUST-011529,2024-03-14,North,Organic Search,True
CUST-011530,2024-12-10,South,Email Campaign,False
CUST-011531,2021-01-02,East,Paid Ads,True
CUST-011532,2022-01-01,East,Organic Search,False
CUST-011533,2022-05-04,Central,Organic Search,True
CUST-011534,2023-06-28,Central,Referral,True
CUST-011535,2024-12-04,North,Social Media,True
CUST-011536,2023-04-22,South,Social Media,False
CUST-011537,2023-11-01,North,Organic Search,False
CUST-011538,2023-10-22,South,Direct,True
CUST-011539,2022-08-23,Central,Direct,True
CUST-011540,2023-05-20,North,Organic Search,True
CUST-011541,2022-05-10,West,Paid Ads,True
CUST-011542,2023-09-09,South,Referral,True
CUST-011543,2022-06-13,East,Paid Ads,False
CUST-011544,2022-09-10,West,Social Media,True
CUST-011545,2021-09-27,East,Direct,True
CUST-011546,2024-10-26,Central,Social Media,True
CUST-011547,2020-04-06,East,Organic Search,True
CUST-011548,2023-09-15,North,Email Campaign,True
CUST-011549,2023-10-31,Central,Organic Search,False
CUST-011550,2021-02-25,South,Organic Search,True
CUST-011551,2022-03-23,East,Organic Search,True
CUST-011552,2023-04-10,Central,Direct,True
CUST-011553,2024-03-16,Central,Organic Search,False
CUST-011554,2024-07-27,North,Direct,True
CUST-011555,2022-01-01,South,Paid Ads,True
CUST-011556,2022-03-14,East,Social Media,False
CUST-011557,2024-08-16,East,Organic Search,True
CUST-011558,2024-01-04,Central,Organic Search,True
CUST-011559,2024-11-04,North,Email Campaign,True
CUST-011560,2022-11-28,East,Paid Ads,False
CUST-011561,2024-06-02,North,Referral,False
CUST-011562,2021-10-31,Central,Email Campaign,False
CUST-011563,2020-03-23,Central,Organic Search,False
CUST-011564,2024-09-19,South,Referral,True
CUST-011565,2023-06-18,South,Email Campaign,True
CUST-011566,2023-06-25,North,Paid Ads,False
CUST-011567,2024-05-28,Central,Direct,True
CUST-011568,2024-03-13,Central,Organic Search,False
CUST-011569,2022-12-28,North,Social Media,True
CUST-011570,2022-08-06,South,Social Media,False
CUST-011571,2023-01-20,East,Paid Ads,True
CUST-011572,2023-09-10,West,Organic Search,True
CUST-011573,2024-03-20,East,Organic Search,True
CUST-011574,2023-01-24,South,Paid Ads,True
CUST-011575,2024-06-26,Central,Direct,True
CUST-011576,2023-12-24,Central,Organic Search,True
CUST-011577,2022-09-20,Central,Social Media,True
CUST-011578,2023-08-16,Central,Paid Ads,True
CUST-011579,2024-11-09,South,Organic Search,True
CUST-011580,2022-02-10,South,Organic Search,True
CUST-011581,2022-10-22,Central,Email Campaign,True
CUST-011582,2023-05-01,South,Direct,True
CUST-011583,2021-07-23,North,Paid Ads,False
CUST-011584,2023-04-03,South,Referral,True
CUST-011585,2024-05-25,East,Organic Search,False
CUST-011586,2024-01-11,North,Email Campaign,False
CUST-011587,2023-05-18,East,Email Campaign,False
CUST-011588,2024-05-02,North,Email Campaign,False
CUST-011589,2022-06-26,West,Organic Search,True
CUST-011590,2024-01-17,North,Direct,True
CUST-011591,2023-08-29,South,Referral,False
CUST-011592,2024-09-16,Central,Direct,False
CUST-011593,2023-05-07,West,Social Media,False
CUST-011594,2024-07-14,Central,Organic Search,False
CUST-011595,2020-11-21,Central,Organic Search,False
CUST-011596,2023-11-12,North,Direct,True
CUST-011597,2021-12-15,East,Paid Ads,False
CUST-011598,2024-05-27,West,Referral,True
CUST-011599,2022-12-02,North,Social Media,True
CUST-011600,2021-07-05,East,Paid Ads,True
CUST-011601,2020-09-05,West,Paid Ads,True
CUST-011602,2023-11-30,Central,Organic Search,True
CUST-011603,2023-08-22,West,Social Media,False
CUST-011604,2023-10-18,South,Organic Search,True
CUST-011605,2023-11-07,North,Organic Search,True
CUST-011606,2020-08-25,East,Organic Search,True
CUST-011607,2023-08-08,West,Direct,True
CUST-011608,2024-05-02,Central,Referral,False
CUST-011609,2021-07-04,North,Social Media,False
CUST-011610,2021-01-05,East,Organic Search,True
CUST-011611,2021-04-16,West,Direct,True
CUST-011612,2024-12-09,South,Email Campaign,True
CUST-011613,2021-12-28,Central,Email Campaign,True
CUST-011614,2020-05-14,South,Referral,True
CUST-011615,2021-10-18,South,Paid Ads,True
CUST-011616,2024-03-13,West,Email Campaign,False
CUST-011617,2024-10-10,North,Organic Search,True
CUST-011618,2022-07-17,Central,Paid Ads,False
CUST-011619,2023-02-06,North,Social Media,True
CUST-011620,2024-09-28,Central,Email Campaign,True
CUST-011621,2024-01-27,Central,Organic Search,False
CUST-011622,2022-05-01,West,Referral,True
CUST-011623,2020-04-27,West,Social Media,True
CUST-011624,2022-03-21,East,Direct,True
CUST-011625,2022-05-13,Central,Social Media,True
CUST-011626,2023-12-15,North,Paid Ads,True
CUST-011627,2020-09-02,Central,Referral,False
CUST-011628,2020-12-24,West,Organic Search,True
CUST-011629,2023-04-16,East,Organic Search,False
CUST-011630,2023-10-18,Central,Email Campaign,False
CUST-011631,2024-09-21,South,Referral,True
CUST-011632,2021-10-31,West,Organic Search,False
CUST-011633,2023-09-26,Central,Direct,True
CUST-011634,2023-07-27,South,Paid Ads,True
CUST-011635,2021-03-17,Central,Paid Ads,True
CUST-011636,2023-07-08,Central,Organic Search,False
CUST-011637,2023-02-18,East,Organic Search,True
CUST-011638,2024-05-11,North,Organic Search,False
CUST-011639,2021-11-24,North,Paid Ads,True
CUST-011640,2024-06-08,Central,Social Media,True
CUST-011641,2020-02-23,North,Social Media,True
CUST-011642,2023-06-03,West,Social Media,True
CUST-011643,2023-03-18,East,Paid Ads,True
CUST-011644,2024-10-06,Central,Social Media,False
CUST-011645,2023-03-29,West,Organic Search,True
CUST-011646,2024-07-17,North,Email Campaign,True
CUST-011647,2022-11-15,North,Organic Search,True
CUST-011648,2020-07-03,East,Email Campaign,True
CUST-011649,2021-12-11,North,Social Media,True
CUST-011650,2021-05-12,South,Email Campaign,False
CUST-011651,2023-07-08,South,Referral,True
CUST-011652,2024-08-10,Central,Paid Ads,True
CUST-011653,2022-08-28,West,Referral,True
CUST-011654,2024-09-13,West,Organic Search,True
CUST-011655,2023-10-16,West,Paid Ads,True
CUST-011656,2024-01-26,East,Organic Search,False
